Depth	TVD	ROP	WOB	RPM   Torque  Pump Pres	GPM	Temp In	Temp Out		
2427	2325.12	18.96	6.48	156	15	2817	692	118	147
2428	2325.95	27.08	10.05	157	15	2809	692	118	147
2429	2326.79	31.32	13.77	158	15	2806	692	118	147
2430	2327.63	31.7	14.78	158	16	2804	692	118	147
2431	2328.46	31	13.04	158	17	2799	692	118	147
2432	2329.3	31.16	11.32	158	16	2799	692	118	147
2433	2330.14	31.24	12.31	158	16	2799	692	118	147
2434	2330.97	26.62	13.57	158	16	2795	692	118	147
2435	2331.81	30.23	11.07	158	15	2796	692	118	147
2436	2332.65	33.19	10.93	158	16	2795	692	118	147
2437	2333.48	23.78	12.72	156	15	2799	692	118	147
2438	2334.32	19.31	11.37	156	16	2796	692	118	147
2439	2335.16	19.69	9.14	132	15	2814	692	118	147
2440	2335.99	20.87	9.01	38	13	2833	692	118	147
2441	2336.83	20.87	9.49	39	13	2830	692	118	147
2442	2337.67	14.26	2.59	113	13	2232	553	118	147
2443	2338.5	38.8	9.85	156	17	2783	692	118	147
2444	2339.34	61.92	10.18	156	18	2784	692	119	147
2445	2340.18	42.39	9.23	156	17	2785	692	119	147
2446	2341.01	26.13	5.39	124	14	2228	553	119	147
2447	2341.85	21.55	6.5	155	16	2785	692	119	147
2448	2342.69	21.16	9.4	155	17	2787	692	119	148
2449	2343.52	19.62	9.05	155	18	2785	692	119	148
2450	2344.36	25.38	13.31	155	19	2785	692	119	148
2451	2345.19	29.42	11.49	156	19	2787	692	119	148
2452	2346.03	24.12	11.53	155	18	2786	692	119	148
2453	2346.87	23.19	14.17	155	18	2790	692	119	148
2454	2347.7	29.22	13.57	156	20	2790	692	119	148
2455	2348.54	23.78	10.75	155	18	2789	692	119	148
2456	2349.38	25.1	9.78	155	19	2793	692	119	148
2457	2350.21	30.61	11.64	156	19	2796	692	119	148
2458	2351.05	29.7	9.35	156	20	2797	692	119	148
2459	2351.89	29.46	10.07	156	21	2798	692	119	148
2460	2352.72	28.2	9.99	155	20	2803	692	119	148
2461	2353.56	24.1	11.51	141	18	2521	622	119	148
2462	2354.4	33.73	13.89	157	22	2802	692	119	148
2463	2355.23	34.92	13.39	157	23	2806	692	119	148
2464	2356.07	32.76	12.56	156	22	2807	692	119	149
2465	2356.91	29.78	10.73	156	20	2807	692	119	149
2466	2357.74	25.62	9	140	17	2532	622	119	149
2467	2358.58	34.65	12.84	156	20	2812	692	119	149
2468	2359.42	31.4	6.38	31	3	1406	350	119	149
2469	2360.25	61.21	3.42	141	17	2802	692	119	149
2470	2361.09	44.52	6.2	157	15	2880	692	119	149
2471	2361.93	55.59	12.54	156	22	2869	692	119	149
2472	2362.76	38.17	13.82	155	20	2858	695	119	149
2473	2363.6	27.77	11.61	155	19	2855	698	119	149
2474	2364.44	25.75	12.32	156	16	2842	702	119	149
2475	2365.27	19.18	8.33	156	16	2823	702	119	149
2476	2366.11	18.48	13.59	156	16	2814	702	119	149
2477	2366.95	16.86	13.54	155	16	2854	702	119	149
2478	2367.78	14.78	14.05	156	15	2863	702	119	149
2479	2368.62	17.66	13.97	155	16	2866	702	119	151
2480	2369.46	17.5	11.8	156	16	2860	702	120	151
2481	2370.29	11.85	11.43	156	15	2857	702	120	151
2482	2371.13	9.88	9.82	157	14	2852	702	120	151
2483	2371.97	7.73	9.99	156	14	2855	702	120	151
2484	2372.8	17.01	10.82	156	15	2857	702	120	151
2485	2373.64	17.85	12.57	156	15	2862	702	120	151
2486	2374.48	64.58	7.4	141	13	2586	631	120	151
2487	2375.31	52.3	7.1	145	14	2863	650	120	152
2488	2376.15	51.9	7.2	150	16	2864	681	120	152
2489	2376.99	1.67	2.1	152	15	2864	700	120	152
2490	2377.82	19.03	1.52	157	15	2864	702	120	152
2491	2378.66	34.34	3.22	157	17	2866	702	120	152
2492	2379.5	41.81	4.42	157	18	2875	702	121	152
2493	2380.33	30	2.31	157	17	2873	702	121	152
2494	2381.17	20.93	4.73	157	17	2866	702	121	153
2495	2382.01	24.79	3.49	157	18	2865	702	121	153
2496	2382.84	26.85	5.32	157	19	2867	702	121	153
2497	2383.68	21.19	3.86	157	18	2869	702	121	153
2498	2384.52	17.57	2.29	157	17	2875	701	121	153
2499	2385.35	39.17	8.16	162	15	2839	692	121	153
2500	2386.19	20.6	11.59	158	17	2823	692	121	153
2501	2387.02	30.79	13.78	160	17	2826	692	121	153
2502	2387.86	35.73	13.75	158	18	2826	692	121	153
2503	2388.7	30.14	12.68	158	18	2829	692	121	153
2504	2389.53	27.03	12.16	158	18	2823	692	121	153
2505	2390.37	42.32	7.69	157	20	2831	692	121	153
2506	2391.21	44.88	2.4	157	19	2830	692	121	153
2507	2392.04	36.02	4.37	158	16	2859	419	121	153
2508	2392.88	34.05	5.7	157	16	2872	440	121	153
2509	2393.72	33.71	3.57	157	16	2878	543	121	153
2510	2394.55	35.7	4.87	157	17	2874	362	121	153
2511	2395.39	24.77	3.77	157	17	2782	347	121	153
2512	2396.23	22.53	4.25	157	16	2776	206	121	153
2513	2397.06	29.26	3.21	157	17	2778	446	121	153
2514	2397.9	28.19	1.9	157	17	2772	311	121	153
2515	2398.74	25.84	4.18	157	17	2776	1367	121	153
2516	2399.57	24.91	4.66	159	17	2787	529	121	153
2517	2400.41	31.43	2.02	157	19	2794	427	121	153
2518	2401.25	25.34	6.31	157	18	2809	720	121	153
2519	2402.09	26.11	6.64	158	18	2815	696	121	153
2520	2402.93	24.29	6.75	158	19	2813	691	121	153
2521	2403.77	31.65	7.52	158	20	2798	690	121	153
2522	2404.61	16.98	7.74	159	17	2807	616	121	153
2523	2405.45	38.52	6.17	158	18	2801	690	121	153
2524	2406.29	18.73	6.98	158	18	2804	690	121	153
2525	2407.13	24.27	6.67	157	19	2792	690	121	153
2526	2407.97	20.2	3.17	157	18	2783	690	121	153
2527	2408.81	19.82	5.82	109	13	1953	483	121	153
2528	2409.65	18.53	6.18	94	11	1968	414	121	153
2529	2410.49	35.19	10.02	128	16	2242	562	120	153
2530	2411.33	32.6	6.9	123	15	2251	510	120	153
2531	2412.17	31.9	7.25	129	14	2269	523	120	153
2532	2413.01	29.1	8.6	151	12	2591	479	120	153
2533	2413.85	30.6	8.87	156	12	2711	424	120	153
2534	2414.69	42.4	14.44	157	23	2785	707	120	153
2535	2415.53	39.99	11.71	158	21	2776	707	120	153
2536	2416.37	38.9	13.66	158	22	2779	707	120	154
2537	2417.21	31.93	12.21	157	19	2792	707	120	154
2538	2418.05	29.07	11.49	157	20	2803	707	120	154
2539	2418.89	16.97	13.55	157	18	2787	707	120	154
2540	2419.73	19.84	10.23	159	18	2780	707	120	154
2541	2420.57	46.84	11.83	158	18	2782	707	120	154
2542	2421.41	30.88	11.27	157	18	2782	707	120	154
2543	2422.25	42.98	14.54	157	19	2798	707	120	154
2544	2423.09	42.32	4.4	157	19	2803	707	120	154
2545	2423.93	40.96	3.96	157	20	2798	707	121	154
2546	2424.77	43.28	5.92	157	21	2808	707	121	154
2547	2425.61	34.63	5.09	159	18	2803	707	121	154
2548	2426.45	52.46	5.34	159	21	2805	707	121	154
2549	2427.29	60.29	6.32	157	22	2794	707	121	154
2550	2428.13	62.92	5.27	158	23	2803	707	121	154
2551	2428.97	76.39	6.83	157	24	2810	707	121	154
2552	2429.81	83.9	8.58	157	25	2810	707	121	154
2553	2430.65	59.83	7.37	157	23	2803	707	121	154
2554	2431.49	54.51	6.68	157	21	2811	707	121	154
2555	2432.33	38.27	5.32	142	17	2522	636	121	154
2556	2433.17	44.15	8.26	124	13	2269	489	121	154
2557	2434.01	116.69	4.32	135	18	2568	293	121	154
2558	2434.85	86.05	2.31	162	20	2836	327	121	154
2559	2435.69	70.09	3.25	160	17	2828	583	121	154
2560	2436.53	80.58	7.27	160	19	2826	693	121	154
2561	2437.37	29.21	6.78	159	18	2831	694	121	154
2562	2438.21	25.24	6.79	159	18	2830	695	121	154
2563	2439.05	26.88	6.4	159	18	2833	695	121	154
2564	2439.89	39.33	8.61	159	19	2841	694	121	154
2565	2440.73	31.18	9.48	159	20	2845	694	121	154
2566	2441.57	27.48	7.33	159	19	2847	694	121	154
2567	2442.41	22.99	6.04	159	19	2865	694	121	154
2568	2443.25	21.15	6.97	159	19	2857	694	121	154
2569	2444.08	27.75	6.79	159	19	2866	695	121	154
2570	2444.92	31.21	7.13	158	20	2867	695	121	154
2571	2445.76	27.44	5.93	159	19	2872	695	121	154
2572	2446.6	39.97	6.18	159	17	2871	694	121	154
2573	2447.44	41.79	9.65	159	19	2862	694	121	155
2574	2448.28	19.39	7.5	159	17	2867	694	121	155
2575	2449.12	28.01	6.15	159	18	2872	695	121	155
2576	2449.96	26.44	9.32	159	18	2879	694	121	155
2577	2450.8	29.96	6.71	159	18	2869	694	121	156
2578	2451.64	29.85	8.6	159	18	2868	693	121	156
2579	2452.48	20.36	7.52	160	18	2870	694	121	156
2580	2453.32	13.94	6.16	160	17	2873	694	121	156
2581	2454.16	16.98	5.12	159	18	2878	694	121	155
2582	2455	11.62	6.77	159	17	2889	694	121	155
2583	2455.84	14.24	5.75	160	17	2879	693	121	155
2584	2456.68	11.31	7.86	143	16	2599	625	121	155
2585	2457.52	7.96	6.97	96	10	1740	417	121	155
2586	2458.36	10.23	6.85	102	10	1746	416	121	155
2587	2459.2	65.62	12.65	160	20	2892	692	121	155
2588	2460.04	37.69	2.31	160	19	2877	691	121	155
2589	2460.88	40.12	2.48	159	20	2883	691	121	155
2590	2461.72	58.84	1.26	159	22	2893	692	121	155
2591	2462.56	65.94	1.89	159	23	2895	692	121	155
2592	2463.4	42.8	1.13	159	22	2897	692	121	155
2593	2464.24	48.49	5.71	159	22	2899	691	121	155
2594	2465.08	52.73	4.94	160	22	2897	692	121	155
2595	2465.92	45.59	3.42	159	22	2899	692	121	155
2596	2466.76	61.75	4.63	159	23	2899	692	121	155
2597	2467.6	54.18	4.67	159	20	2896	692	121	155
2598	2468.44	34.99	3.41	159	20	2903	692	121	155
2599	2469.28	36.41	6.12	158	21	2917	692	121	155
2600	2470.12	25.02	4.91	158	20	2910	691	121	155
2601	2470.96	21.48	4.46	159	20	2921	692	121	155
2602	2471.8	17.87	1.89	159	18	2926	691	121	155
2603	2472.64	29.8	5.78	158	21	2929	692	121	155
2604	2473.48	15.91	4.35	158	18	2930	692	121	155
2605	2474.32	13.27	5.07	159	18	2921	692	121	155
2606	2475.16	15.45	6.15	158	19	2935	692	121	154
2607	2476	14.22	5.77	159	19	2930	692	121	154
2608	2476.84	19.07	5.67	160	21	2929	692	121	154
2609	2477.68	18.42	5.78	160	20	2929	692	121	154
2610	2478.52	22.95	6.25	160	20	2937	692	121	154
2611	2479.36	19.81	6.26	161	20	2887	692	121	154
2612	2480.2	40.45	8.3	160	20	2891	692	121	154
2613	2481.04	58.95	3.68	161	18	2968	692	121	154
2614	2481.88	66.26	5.56	160	21	2958	692	121	154
2615	2482.72	45.14	5.6	160	22	2946	692	121	153
2616	2483.56	51.21	6.51	160	22	2954	692	121	153
2617	2484.4	40.81	3.4	159	21	2955	692	121	153
2618	2485.24	44.72	6.23	159	20	2968	692	121	153
2619	2486.08	31.29	5.21	159	19	2967	692	121	153
2620	2486.92	42.45	6.23	159	20	2962	691	121	153
2621	2487.76	37.12	5.65	159	20	2952	691	121	153
2622	2488.6	28.65	4.77	159	20	2955	690	121	153
2623	2489.44	25.29	5.99	159	20	2938	690	121	152
2624	2490.28	28.37	6.55	159	22	2949	690	121	152
2625	2491.12	26.01	5.64	159	21	2946	690	121	152
2626	2491.96	19.55	4.99	159	19	2954	690	121	152
2627	2492.8	11.98	2.91	159	19	2947	690	121	152
2628	2493.64	14.32	4.48	159	19	2953	690	121	152
2629	2494.48	17.04	5.74	159	20	2948	690	121	152
2630	2495.32	23.42	7	160	19	2957	690	121	152
2631	2496.16	17.27	7.86	161	17	2951	690	121	151
2632	2497	18.48	7.72	161	18	2945	690	121	151
2633	2497.84	15.33	6.76	161	18	2935	690	121	151
2634	2498.68	14.04	7.75	160	18	2930	690	121	151
2635	2499.52	17.12	7.88	160	17	2934	690	121	151
2636	2500.36	14.99	6.69	160	18	2921	690	121	151
2637	2501.2	15.05	6.7	160	18	2916	690	121	151
2638	2502.04	12.55	7.62	160	18	2905	690	121	151
2639	2502.88	18.7	6.28	160	18	2910	690	121	151
2640	2503.72	20.97	5.52	160	18	2914	690	121	151
2641	2504.56	40.92	1.53	162	18	2895	689	121	150
2642	2505.4	41.97	3.98	163	19	2878	687	121	150
2643	2506.23	34.47	5.12	160	20	2896	687	121	150
2644	2507.07	29.44	5.08	160	20	2895	687	121	150
2645	2507.91	25.65	3.49	161	19	2901	688	121	150
2646	2508.75	19.09	4.4	160	19	2910	689	121	150
2647	2509.59	17	3.61	160	19	2918	689	121	151
2648	2510.43	30.11	5.55	160	21	2906	688	121	151
2649	2511.27	20.79	3.86	160	20	2898	687	121	151
2650	2512.11	17.58	4.03	160	20	2895	688	121	151
2651	2512.95	18.55	5.52	160	20	2901	687	121	152
2652	2513.79	20.46	4.46	160	20	2899	687	121	152
2653	2514.63	20.31	2.05	160	19	2891	687	121	152
2654	2515.47	26.94	3.21	159	19	2905	688	121	153
2655	2516.31	22.31	5.85	159	19	2902	690	121	153
2656	2517.15	13.56	3.6	159	18	2917	690	121	153
2657	2517.99	19.65	3.94	159	19	2910	689	121	153
2658	2518.83	17.9	5.71	159	19	2900	689	121	154
2659	2519.67	14.29	2.61	159	19	2899	690	121	154
2660	2520.43	13.2	3.09	159	18	2891	689	121	154
2661	2520.5	16.86	4.08	159	19	2893	690	121	154
2662	2521.34	19.85	5.55	160	19	2898	689	121	154
2663	2522.18	22.62	3.93	160	20	2901	690	121	154
2664	2523.02	22.87	5.06	161	21	2904	689	121	154
2665	2523.86	25.26	5.73	159	20	2917	690	121	154
2666	2524.7	22.01	5.99	159	19	2908	690	121	154
2667	2525.54	23.21	6.38	159	21	2912	690	121	154
2668	2526.38	18.44	5.47	159	20	2912	689	121	154
2669	2527.76	15.51	4.38	128	16	2321	552	121	154
2670	2528.06	46.09	5.72	165	22	3016	692	121	154
2671	2528.9	46.57	6.04	164	23	3015	692	121	154
2672	2529.74	44.28	4.83	163	20	3009	692	121	154
2673	2530.57	29.27	3.82	162	20	3013	692	121	154
2674	2531.41	24.01	6.12	162	21	3007	691	121	154
2675	2532.25	23.03	4.23	162	19	3000	692	121	154
2676	2533.09	18.95	6.88	161	20	3006	692	121	154
2677	2533.93	20.75	3.73	161	19	2993	692	121	154
2678	2534.77	18.04	4.98	160	20	2989	692	121	154
2679	2535.61	20.24	5.47	160	20	2992	692	121	154
2680	2536.45	23.53	6.72	160	20	3001	692	121	154
2681	2537.29	23.97	5.66	160	21	2998	692	121	154
2682	2538.13	26.24	5.59	160	21	2996	692	121	154
2683	2538.97	25.86	5.03	160	22	2994	692	121	155
2684	2539.81	26.84	7.22	160	23	2997	691	121	155
2685	2540.65	25.02	3.73	160	21	2998	692	121	155
2686	2541.49	18.31	5.52	160	21	2991	692	121	155
2687	2542.33	23.42	4.39	160	22	2987	692	121	155
2688	2543.17	21.44	5.26	160	22	2989	692	121	155
2689	2544.01	20.82	5.23	160	21	2989	691	121	155
2690	2544.85	20.61	5.02	160	21	2994	692	121	155
2691	2545.69	18.26	5.72	160	20	2996	692	121	155
2692	2546.53	18.62	4.13	160	20	3000	692	121	155
2693	2547.36	20.55	4.92	160	20	2998	692	121	156
2694	2548.2	15.65	3.04	160	19	3002	692	121	156
2695	2549.04	12.38	3.56	160	19	2976	691	121	156
2696	2294.76	8.41	1.89	160	21	2682	691	121	156
2697	2549.76	18.75	2.13	163	23	2991	691	121	156
2698	2549.76	21.3	3.9	164	22	3000	687	121	156
2699	2552.4	47.05	2.02	166	23	2994	691	121	156
2700	2553.23	22.88	2.3	163	22	2982	691	121	156
2701	2554.08	43.33	6.63	161	25	2962	690	121	156
2702	2554.92	31.6	4.54	160	22	2962	690	121	156
2703	2555.76	18.86	3.1	160	20	2960	690	121	156
2704	2556.6	20.34	3.62	160	21	2960	690	121	157
2705	2557.44	15.47	1.88	160	19	2951	691	121	157
2706	2558.28	25.68	4.12	160	23	2962	691	121	157
2707	2559.12	22.64	3.71	160	21	2954	690	121	157
2708	2559.96	18.97	3.24	160	21	2955	691	121	157
2709	2560.8	17.36	2.65	160	20	2951	689	121	157
2710	2561.64	17.68	2.79	159	20	2951	691	121	157
2711	2562.48	20.48	1.96	159	21	2946	691	121	157
2712	2563.32	19.76	2.35	159	20	2941	691	121	157
2713	2564.16	19.98	2.38	159	21	2945	691	121	158
2714	2565	19.7	4.82	159	20	2941	691	121	158
2715	2565.83	17.77	3.8	160	19	2956	692	121	158
2716	2566.67	21.66	3.14	159	19	2955	691	121	158
2717	2567.51	20.93	4.08	159	19	2951	691	121	158
2718	2568.35	22.16	3.5	160	20	2947	691	121	158
2719	2569.19	26.1	5.15	160	20	2956	691	121	158
2720	2570.03	28.03	5.73	160	21	2964	691	121	158
2721	2570.87	28.6	5.29	160	22	2950	691	121	159
2722	2571.71	27.23	5.39	160	22	2939	691	121	159
2723	2572.55	26.01	5.76	160	21	2934	691	121	159
2724	2573.39	19.57	3.29	160	20	2924	691	121	159
2725	2574.23	16.78	5.05	160	20	2911	691	121	159
2726	2574.94	18.06	4.7	128	16	2920	690	121	159
2727	2575.92	26.11	2.74	134	16	3000	690	121	159
2728	2576.75	33.53	6.72	163	23	3036	692	121	159
2729	2577.59	19.87	4.34	160	21	2991	691	121	160
2730	2578.43	21.59	6.87	160	21	2981	691	121	160
2731	2579.27	27.98	9.51	160	23	2983	691	121	160
2732	2580.11	25.17	8.07	160	21	2982	691	121	160
2733	2580.95	19.7	8.08	160	20	2969	691	121	160
2734	2581.79	19.23	8.21	160	20	2967	691	121	160
2735	2582.63	20.13	8.43	160	21	2963	691	121	160
2736	2583.46	25.75	8.1	161	21	2953	691	121	161
2737	2584.3	21.17	7.58	162	19	2905	687	121	161
2738	2585.14	37.29	9.59	162	20	2896	688	121	161
2739	2585.98	41.15	9.29	161	21	2895	687	121	161
2740	2586.82	29.18	8.41	160	21	2894	688	121	161
2741	2587.66	27.68	9.29	160	21	2876	687	121	161
2742	2588.5	25.72	8.32	160	21	2918	669	121	161
2743	2589.34	29.25	7.96	160	21	2947	653	121	161
2744	2590.18	20.91	8.45	160	20	2943	691	121	162
2745	2591.02	20.7	8.68	160	21	2949	691	121	162
2746	2591.86	25.2	8.44	160	22	2931	691	121	162
2747	2592.7	26.76	6.84	160	23	2930	616	121	162
2748	2593.54	23.79	7.5	160	21	2946	695	121	162
2749	2594.38	21.21	6.11	160	21	2940	695	121	162
2750	2595.22	20.47	8.01	160	21	2942	695	121	163
2751	2596.06	23.23	8.95	160	21	2945	695	121	163
2752	2596.9	21.02	8.22	160	21	2940	692	121	163
2753	2597.74	21.54	8.07	160	21	2932	690	121	163
2754	2598.57	35.6	12.36	130	15	2932	681	121	163
2755	2599.57	21.34	5.96	130	12	1422	329	121	164
2756	2600.18	18.57	3.16	136	10	2864	658	121	164
2757	2601.09	23.66	8.11	161	21	2871	658	121	164
2758	2601.93	23.74	9.11	160	21	2857	656	121	164
2759	2602.77	21.68	7.3	160	20	2850	656	121	164
2760	2603.61	24.75	6.46	160	21	2871	656	121	164
2761	2604.45	25.25	8.37	160	23	2873	656	121	165
2762	2605.29	25.79	8.36	160	22	2866	660	121	165
2763	2606.13	24.54	8.87	160	23	2864	661	121	165
2764	2606.97	20.26	9.91	160	21	2853	661	121	165
2765	2607.81	24.62	9.6	160	22	2866	663	121	165
2766	2608.65	26.08	9.41	161	22	2877	665	121	165
2767	2609.49	29.02	10.69	161	22	2871	666	121	165
2768	2610.33	26.75	8.69	160	23	2864	666	121	166
2769	2611.17	20.92	8.99	160	20	2844	666	121	166
2770	2612.01	18.67	9.09	160	20	2859	671	122	166
2771	2612.85	22.25	9.54	160	22	2847	679	122	166
2772	2613.69	22.05	9.67	160	21	2852	680	122	166
2773	2614.53	22.62	10.76	160	21	2846	683	122	166
2774	2615.37	23.76	9.94	160	22	2856	683	122	166
2775	2616.21	22.96	9.73	160	22	2857	683	122	166
2776	2617.05	22.82	7.78	160	22	2852	683	122	166
2777	2617.89	22.31	8.22	160	21	2842	683	122	166
2778	2618.55	23.64	7.53	160	19	2855	683	122	166
2779	2619.14	21.72	5.12	160	17	2868	683	122	166
2780    2620.40 97.96   2.87     76     15      1570    420     104     134     
2781    2621.24 59.98   10.52    76     15      1573    420     104     134  
2782	2622.08	10.36	13.86	76	15	1585	420	108	121
2783	2623.04	12.52	7.46	63	15	3007	539	108	121
2784	2624.64	23.62	3.94	61	15	3542	588	108	121
2785	2625.48	26.16	1	67	15	3544	589	108	121
2786	2626.32	20.13	4.74	68	14	3514	589	108	121
2787	2627.16	22.03	6.05	68	14	3491	589	108	121
2788	2628	18.42	3.56	69	13	3458	589	108	121
2789	2628.84	21.6	5.6	97	13	3437	589	108	121
2790	2629.68	21.91	7.05	100	14	3438	589	108	121
2791	2630.51	37.19	14.09	99	15	3454	590	108	121
2792	2631.35	26.22	13.08	100	14	3452	589	108	121
2793	2632.19	25.47	9.26	100	14	3439	590	108	121
2794	2633.03	22.13	8.24	100	13	3423	589	108	121
2795	2633.87	29.37	7.49	101	13	3438	590	108	121
2796	2634.71	25.43	10.7	100	14	3444	590	108	121
2797	2635.55	28.86	10.82	101	13	3459	590	108	121
2798	2636.39	25.13	9.33	101	13	3449	590	108	122
2799	2637.23	21.29	4.26	97	11	3519	598	108	122
2800	2638.06	36.8	10.14	106	14	3482	598	108	122
2801	2638.9	23.02	7.75	106	14	3483	598	108	122
2802	2639.74	21.16	7.89	160	14	3464	597	108	122
2803	2640.58	35.56	9.31	163	14	3467	598	108	122
2804	2641.42	35.52	9.64	163	14	3453	598	108	122
2805	2642.26	25.29	8.22	162	14	3438	597	108	122
2806	2643.1	25.56	6.61	162	14	3427	597	108	122
2807	2643.94	31.86	8.89	162	14	3454	597	108	122
2808	2644.78	28.85	9.21	162	14	3438	598	108	122
2809	2645.61	30.69	7.67	162	14	3436	598	108	122
2810	2646.45	32.87	8.53	162	14	3434	598	108	122
2811	2647.29	26.54	6.24	161	13	3426	598	108	122
2812	2648.05	23.97	6.51	161	13	3423	598	108	122
2813	2648.11	20.8	8.17	161	13	3421	598	108	123
2814	2648.95	28.11	8.31	161	14	3400	598	108	123
2815	2649.79	26.11	7.21	161	14	3401	598	108	123
2816	2650.63	30.53	7.64	161	14	3397	598	108	123
2817	2651.47	29.21	8.19	161	14	3395	598	108	123
2818	2652.31	28.25	8.93	161	14	3395	598	108	123
2819	2653.15	34.25	8.46	161	14	3411	598	108	123
2820	2653.99	31.07	8.03	161	14	3409	598	108	123
2821	2654.82	28.81	7.05	161	14	3408	598	108	123
2822	2655.66	22.75	5.67	162	13	3415	598	108	123
2823	2656.5	27.07	6.92	161	14	3414	598	108	123
2824	2657.34	28.47	6.16	161	14	3429	598	108	123
2825	2658.18	25.87	5.7	161	13	3425	598	108	123
2826	2659.02	36.45	8.57	162	13	3430	598	108	123
2827	2659.86	69.32	7.13	164	14	3422	597	108	123
2828	2660.7	41.69	9.54	163	15	3422	597	108	123
2829	2661.54	23.88	4.67	162	15	3410	596	108	123
2830	2662.38	22.07	5.79	161	14	3400	597	109	123
2831	2663.22	8.73	4.09	160	13	3387	597	109	123
2832	2664.06	18.36	4.32	160	14	3403	597	109	123
2833	2664.9	26.41	6.43	160	14	3402	597	109	123
2834	2665.74	31.39	8	160	15	3406	597	109	123
2835	2666.58	24.99	5.34	160	14	3438	598	109	124
2836	2667.68	24.95	3.07	160	13	3462	598	109	124
2837	2668.92	29.43	5.45	160	14	3454	597	109	124
2838	2669.75	28.93	6.53	160	14	3470	598	109	124
2839	2670.59	23.2	6.77	160	13	3475	600	109	124
2840	2671.43	23.36	5.56	160	13	3468	598	109	124
2841	2672.27	25.12	6.64	160	13	3475	598	109	124
2842	2673.11	25.03	4.43	160	13	3476	597	109	124
2843	2673.95	24.78	3.68	160	13	3467	598	109	124
2844	2674.79	27.94	6.64	161	13	3469	597	109	124
2845	2675.63	25.89	7.14	161	13	3468	597	109	124
2846	2676.46	27.62	7.02	161	14	3469	598	109	124
2847	2677.3	22.42	6.06	160	13	3469	598	109	124
2848	2678.14	21.36	7.7	161	13	3458	597	109	124
2849	2678.98	25.78	8.34	161	13	3468	598	109	124
2850	2679.82	25.34	7.66	161	13	3464	598	109	124
2851	2680.66	19.84	6.72	161	13	3463	598	109	126
2852	2681.5	18.45	6.97	161	13	3462	598	109	126
2853	2682.34	16.49	6.08	161	13	3442	597	109	126
2854	1878.15	7.42	3.56	113	8	2415	418	109	126
2855	536.87	6.5	2.1	113	7	2415	416	109	126
2856	2684.85	32.66	11.48	165	14	3387	604	109	126
2857	2685.69	24.88	14.98	163	14	3406	604	109	126
2858	2686.09	24.57	15.22	163	14	3417	604	109	126
2859	2686.88	34.5	15.51	162	14	3418	605	109	126
2860	2687.72	36.58	15.45	162	14	3433	605	109	126
